date,reserve0,reserve1,totalSupply,token0.name,token1.name,priceUSD
2021-05-21 00:00:00,164943950.242962,67875.197143249247949582,2.440710010529782552,USD Coin,Wrapped Ether,2427.068247822895397021346592924552
2021-05-22 00:00:00,176749339.947191,77018.811772850174358561,2.686357827120123834,USD Coin,Wrapped Ether,2294.239920239085162240827373777761
2021-05-23 00:00:00,148041940.204591,70238.386855341407637208,2.337352012504261212,USD Coin,Wrapped Ether,2105.291195801081732647785732471697
2021-05-24 00:00:00,164449067.783848,62099.401674332982666506,2.311827439857688387,USD Coin,Wrapped Ether,2642.105512115280901165010446251914
2021-05-25 00:00:00,170725680.100794,63248.562205115215200403,2.373303543452364925,USD Coin,Wrapped Ether,2698.373530660301896013766866985804
2021-05-26 00:00:00,185971833.269662,64514.866027742912033645,2.498571906134972316,USD Coin,Wrapped Ether,2881.053278978831632315927117006949
2021-05-27 00:00:00,204386613.717779,74450.348106312501066089,2.811915367100600476,USD Coin,Wrapped Ether,2744.494810103027076537421501907889
2021-05-28 00:00:00,201576587.444564,83595.601208965186907261,2.956014236224130129,USD Coin,Wrapped Ether,2410.725961198562707113629968943456
2021-05-29 00:00:00,192397246.393556,84218.138271178562726449,2.896074753140050052,USD Coin,Wrapped Ether,2282.818389425654412880896520608889
2021-05-30 00:00:00,193160223.014723,80778.648293462324138306,2.840112838802767331,USD Coin,Wrapped Ether,2388.426374765054269190829593080135
2021-05-31 00:00:00,206999557.684429,76424.638242479276784658,2.858111687139504588,USD Coin,Wrapped Ether,2706.818742198073398481497460414696
2021-06-01 00:00:00,204563872.135572,77579.245246625061926873,2.861094280432320955,USD Coin,Wrapped Ether,2633.023998001524805904068692473985
2021-06-02 00:00:00,205580561.02422,75843.649885411977463995,2.834987602104778313,USD Coin,Wrapped Ether,2711.622668555820733026199917246933
2021-06-03 00:00:00,228774718.779401,80070.604622432150422163,3.068740879057446481,USD Coin,Wrapped Ether,2856.215063790759952103357196812752
2021-06-04 00:00:00,243596335.978747,90528.321599291422632018,3.359528319070183664,USD Coin,Wrapped Ether,2689.855738668206702990170950091276
2021-06-05 00:00:00,246801450.91635,94083.538482855005144361,3.44577525526522113,USD Coin,Wrapped Ether,2623.117579667439502663246335915468
2021-06-06 00:00:00,251448323.591879,92935.286447962629007633,3.456117876309696586,USD Coin,Wrapped Ether,2704.085638166572204333408373374684
2021-06-07 00:00:00,254174267.680931,98336.531948944670867211,3.572889565204257935,USD Coin,Wrapped Ether,2583.97178975975590747260318244489
2021-06-08 00:00:00,246762537.005188,98214.974660872441107314,3.51579486236009936,USD Coin,Wrapped Ether,2510.895733435341392545875905777506
2021-06-09 00:00:00,248687760.977824,95468.8651940633366868,3.4782910021820159,USD Coin,Wrapped Ether,2603.938857362525004388910167385468
2021-06-10 00:00:00,241377399.130526,97592.00941341679314399,3.463692678966987099,USD Coin,Wrapped Ether,2472.971732705096407327248638208868
2021-06-11 00:00:00,236481932.18791,100622.754762590304944746,3.479654962008582142,USD Coin,Wrapped Ether,2348.131222594973485252433883200457
2021-06-12 00:00:00,236460845.266816,99605.793470810033223158,3.460568651819938982,USD Coin,Wrapped Ether,2373.275987173548576928989886141071
2021-06-13 00:00:00,226049143.266389,90203.834481419096646427,3.219176963663606371,USD Coin,Wrapped Ether,2505.048517610520420890653715717391
2021-06-14 00:00:00,210046201.472361,81540.592008610263277717,2.949778227247972921,USD Coin,Wrapped Ether,2575.499922916033706175490812225248
2021-06-15 00:00:00,205646732.712828,80591.071562416493678353,2.901146816118144794,USD Coin,Wrapped Ether,2549.802770040260183600960132362111
2021-06-16 00:00:00,167909617.864904,71094.129478924407938285,2.461599835891756058,USD Coin,Wrapped Ether,2360.471671769493315925553650482458
2021-06-17 00:00:00,194996333.995157,82233.774210373188938472,2.852447070252373545,USD Coin,Wrapped Ether,2370.473931512015328253103684362925
2021-06-18 00:00:00,180854585.422415,80977.280509277007279067,2.724929227560057252,USD Coin,Wrapped Ether,2231.218633819561006852719326360929
2021-06-19 00:00:00,168884782.382963,77745.841369562468342051,2.579525893094576623,USD Coin,Wrapped Ether,2171.277571502965192998938953074855
2021-06-20 00:00:00,173729864.057398,77576.678995573539333596,2.612374431236596765,USD Coin,Wrapped Ether,2239.042383115842921494149496754916
2021-06-21 00:00:00,162044518.727047,85913.11720595568619082,2.651931091052858485,USD Coin,Wrapped Ether,1886.967550256838059982059386786938
2021-06-22 00:00:00,151619945.068331,80694.65542889162959019,2.482893899712365596,USD Coin,Wrapped Ether,1874.803921551615200873178727795893
2021-06-23 00:00:00,155280011.846162,78867.347899632714716429,2.48290903084968122,USD Coin,Wrapped Ether,1967.027507600794405057519387036312
2021-06-24 00:00:00,162327211.623693,81689.65377921736222886,2.582982189637277737,USD Coin,Wrapped Ether,1987.443723924246627230523600177584
2021-06-25 00:00:00,127791718.046337,70381.867457112952374855,2.126338203369614442,USD Coin,Wrapped Ether,1815.572667972335332826438799966945
2021-06-26 00:00:00,151696641.285601,83035.151901591925403406,2.515247964180734249,USD Coin,Wrapped Ether,1825.806842345166256701463653785827
2021-06-27 00:00:00,170868848.658825,86372.431055881999935977,2.72170032868101574,USD Coin,Wrapped Ether,1977.279085151508647147215452030723
2021-06-28 00:00:00,177427668.080998,85421.469090696624323477,2.757104715297175195,USD Coin,Wrapped Ether,2078.069744954442345875877678317606
2021-06-29 00:00:00,164087779.617994,75816.543455675499659254,2.496964990475333879,USD Coin,Wrapped Ether,2163.356341041325400311248815894266
2021-06-30 00:00:00,169052034.533048,74364.059503831699024747,2.50928715890488357,USD Coin,Wrapped Ether,2272.542457467796586695738895049433
2021-07-01 00:00:00,168124547.027454,79564.539832348122206977,2.587624064499015715,USD Coin,Wrapped Ether,2112.792860635214741772591855624041
2021-07-02 00:00:00,175099072.962233,81458.357208001169887195,2.671335034599830254,USD Coin,Wrapped Ether,2148.922994062645516538289759198285
2021-07-03 00:00:00,189226549.956164,85028.709144101964723968,2.836686802350790211,USD Coin,Wrapped Ether,2224.748490461928355279738890089797
2021-07-04 00:00:00,181474594.243431,77941.515036487143898196,2.659193953460072921,USD Coin,Wrapped Ether,2327.591829101266371717542449201884
2021-07-05 00:00:00,165214299.962177,75358.755593268267455438,2.49416873184154373,USD Coin,Wrapped Ether,2198.027767257456136496591816157317
2021-07-06 00:00:00,172334286.104306,74264.198976013590615429,2.527947127560776048,USD Coin,Wrapped Ether,2320.520194882943588351864376860551
2021-07-07 00:00:00,173593808.897109,74900.757584814196116927,2.54748578223289886,USD Coin,Wrapped Ether,2316.304743753925218813859905370003
2021-07-08 00:00:00,177535762.617828,83695.441869334154295097,2.722514922943343406,USD Coin,Wrapped Ether,2119.438606740975875289612238890424
2021-07-09 00:00:00,187471695.857492,87084.477282444308011284,2.853080839190012514,USD Coin,Wrapped Ether,2151.952734942499024969317609092463
2021-07-10 00:00:00,187539991.320285,88640.876615420376914593,2.878432498338804075,USD Coin,Wrapped Ether,2115.375057852973097722035148987826
2021-07-11 00:00:00,188795161.553915,88176.777805685160144072,2.880074261805337624,USD Coin,Wrapped Ether,2141.529728761632355855747971648397
2021-07-12 00:00:00,207010709.538234,101727.734671892976705311,3.238809133202351093,USD Coin,Wrapped Ether,2034.119092414500351327123529004205
2021-07-13 00:00:00,201962062.844083,104222.570996168589058311,3.237344727727390779,USD Coin,Wrapped Ether,1937.719091801212551123761635972364
2021-07-14 00:00:00,169432670.819863,85056.135396181075532006,2.677887094491869647,USD Coin,Wrapped Ether,1992.067513367799550915521940573134
2021-07-15 00:00:00,185107629.656799,96664.734859445266533355,2.982970906221634058,USD Coin,Wrapped Ether,1914.867931359919229532095690124133
2021-07-16 00:00:00,178521164.686022,95148.651177515820207335,2.90566456468428771,USD Coin,Wrapped Ether,1875.128310812602557597118218696672
2021-07-17 00:00:00,179574424.219877,94545.015388537025958921,2.904398249692352758,USD Coin,Wrapped Ether,1896.521480623995696172436073686353
