dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,date,reserveUSD,totalSupply,token0.name,token0.totalLiquidity,token1.name,token1.totalLiquidity,priceUSD
128291881.424633,97303.196604159250651793,128282611.3200617255793052211968581,2021-01-26 00:00:00,310798582.520053022298316448532362,3.069645341924769978,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1362.270710017054135073036344720446
143431897.861376,112804.340942622768080934,143398804.7134073490770340684576477,2021-01-27 00:00:00,300254712.5169398669211528913599788,3.092202544497346947,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1244.135196105608759869374891785532
101379120.36037,77376.437402101980967435,101293386.6481237626078887908699596,2021-01-28 00:00:00,307890524.6456767238106333451179679,3.064483474673698264,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1333.124079469421949352846432033462
168484412.332336,123232.224737161076803565,168285470.0089741672529237129885826,2021-01-29 00:00:00,311608596.349279084800426761488591,3.04047495162299503,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1383.573281576338241868574883066208
70841230.942424,52079.012771943099649749,70838116.04345511401506550085422864,2021-01-30 00:00:00,302212436.7651157147619986041854012,2.951649955566162769,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1377.102787255119866789433625171875
79885046.556527,60198.693472675834030953,79939166.4131364638780426024385333,2021-01-31 00:00:00,290483511.0666755626553171818987572,2.90010321459975792,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1313.289145891625894443946448109981
82436848.616641,62467.382934306333928734,82433743.36476212957796681970860046,2021-02-01 00:00:00,295978122.8628700251492211414998698,2.891666519949695294,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1370.761683609194908427900707433978
115557952.43384,79811.237338620468971734,115478338.2526885974924484532595452,2021-02-02 00:00:00,298416789.1802769805639082099978213,2.772140537131616621,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1514.760169195885065580718860496022
99285706.167545,62729.00332377146535902,99241427.58280500424774496060605419,2021-02-03 00:00:00,314620974.9010742975050663552021978,2.787331833536674073,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1663.923265257387991638540639858274
153991061.292973,94102.319186288153606239,153967897.0174760333356977199222607,2021-02-04 00:00:00,302548687.170394234152209125222293,2.727560625260185282,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1596.803736114961310655405037662801
103891217.53087,61662.226150227017795048,103898475.6301660370565838023957605,2021-02-05 00:00:00,314703766.6251081011708365614430201,2.733514504727904594,USD//C,293699483.813838,Wrapped Ether,746214.985446349950579597,1718.616997620120780598108260330842
